alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.87,0.258,3.81,3.44,2.25,0.0592,Calm,Sad
3.93,0.254,3.77,3.42,2.25,0.0531,Calm,Sad
4.01,0.249,4,3.37,2.22,0.0518,Calm,Sad
4.04,0.247,4.1,3.53,2.17,0.0512,Calm,Sad
4.08,0.245,4.03,3.79,1.97,0.0401,Calm,Sad
4.12,0.243,3.96,3.98,1.82,0.0225,Calm,Sad
4.12,0.243,3.63,4.01,1.81,0.0169,Calm,Sad
4.07,0.246,3.63,4.03,1.67,0.0145,Calm,Sad
3.99,0.25,3.64,4.18,1.62,0.0112,Calm,Sad
3.95,0.253,3.61,4.18,1.73,0.0113,Calm,Sad
3.91,0.256,3.64,4.16,1.6,0.0118,Calm,Sad
3.79,0.264,3.67,4.18,1.66,0.00509,Calm,Sad
3.67,0.273,3.77,4.19,2.1,-0.00971,Calm,Sad
3.56,0.281,4.49,4.27,3.13,-0.0266,Calm,Sad
3.42,0.293,5.06,5.02,3.63,-0.0336,Calm,Sad
3.47,0.288,5.25,5.98,3.64,-0.0238,Calm,Sad
3.44,0.291,5.27,6.38,3.67,-0.00252,Calm,Sad
3.49,0.287,5.48,6.44,4.2,-0.0108,Calm,Sad
3.66,0.273,5.89,6.47,4.24,-0.00609,Calm,Sad
4.2,0.238,5.97,6.68,4.28,0.000702,Calm,Sad
4.49,0.223,5.97,6.83,4.36,-0.000452,Calm,Sad
3.85,0.26,3.99,4.01,2.29,0.00768,Calm,Sad
3.82,0.262,3.88,4.13,2.37,0.00833,Calm,Sad
3.64,0.275,3.5,4.33,2.51,0.0142,Calm,Sad
3.09,0.324,3.49,4.52,2.58,0.0311,Calm,Sad
2.77,0.361,3.35,4.56,2.53,0.0265,Calm,Sad
2.66,0.375,3.11,4.61,2.5,0.0226,Calm,Sad
2.43,0.411,3.06,4.72,2.45,0.0113,Calm,Sad
2.55,0.392,3.19,4.76,2.45,0.0137,Calm,Sad
2.61,0.383,3.12,4.74,2.38,0.0122,Calm,Sad
2.59,0.386,3.09,4.75,2.41,0.0123,Calm,Sad
2.57,0.389,3.27,4.79,2.44,0.011,Calm,Sad
2.61,0.382,3.11,4.78,2.48,0.00413,Calm,Sad
2.77,0.361,3.32,4.7,2.36,-0.00765,Calm,Sad
2.92,0.342,3.44,4.69,2.36,-0.0185,Calm,Sad
3.2,0.313,3.41,4.69,2.27,-0.0116,Calm,Sad
3.41,0.293,3.44,4.65,2.2,0.00616,Calm,Sad
3.46,0.289,3.45,4.6,2.12,0.0237,Calm,Sad
3.45,0.29,3.49,4.62,2.19,0.0294,Calm,Sad
3.45,0.29,3.3,4.7,2.19,0.0271,Calm,Sad
3.56,0.281,3.3,4.71,2.25,0.0234,Calm,Sad
3.69,0.271,3.22,4.76,2.22,0.0227,Calm,Sad
3.71,0.27,3.27,4.76,2.2,0.0227,Calm,Sad
3.72,0.269,3.22,4.68,2.1,0.0269,Calm,Sad
3.75,0.267,3.14,4.54,2.15,0.0383,Calm,Sad
3.74,0.268,3.06,4.36,2.18,0.0464,Calm,Sad
3.67,0.273,3.05,4.28,2.14,0.0467,Calm,Sad
3.63,0.275,3.03,4.25,2.09,0.0417,Calm,Sad
3.64,0.275,3.27,4.1,2.18,0.0369,Calm,Sad
3.64,0.275,3.32,3.72,2.06,0.0381,Calm,Sad
3.52,0.284,3.4,3.52,2.06,0.0392,Calm,Sad
3.21,0.311,3.41,3.37,2.02,0.0392,Calm,Sad
3,0.333,3.39,2.99,1.97,0.0402,Calm,Sad
3,0.333,3.41,2.8,1.98,0.0312,Calm,Sad
3.04,0.329,3.48,2.84,1.97,0.0152,Calm,Sad
3.06,0.327,3.48,3.08,2.03,-0.00373,Calm,Sad
2.97,0.336,3.47,3.21,1.97,-0.021,Calm,Sad
2.76,0.362,3.45,3.25,2,-0.0363,Calm,Sad
2.59,0.385,3.45,3.3,1.99,-0.0489,Calm,Sad
2.54,0.394,3.24,3.32,1.86,-0.0626,Calm,Sad
2.54,0.394,3.4,3.31,1.84,-0.081,Calm,Sad
2.64,0.379,3.38,3.31,2.04,-0.0595,Calm,Sad
3.01,0.333,3.41,3.47,2.08,-0.0169,Calm,Sad
3.14,0.318,3.44,3.72,2.06,-0.00461,Calm,Sad
3.14,0.318,3.35,3.83,2,-0.00483,Calm,Sad
3.05,0.328,3.3,3.81,1.95,0.00279,Calm,Sad
2.9,0.344,3.21,3.79,1.86,0.0294,Calm,Sad
2.91,0.344,3.19,3.74,1.84,0.046,Calm,Sad
3.19,0.314,3.24,3.7,1.93,0.059,Calm,Sad
3.43,0.291,3.31,3.75,1.99,0.0601,Calm,Sad
3.6,0.278,3.49,3.81,2.05,0.0667,Calm,Sad
3.81,0.262,3.4,3.95,2.01,0.0635,Calm,Sad
3.86,0.259,3.31,4.07,1.82,0.0593,Calm,Sad
3.81,0.262,3.34,3.94,1.8,0.0609,Calm,Sad
3.84,0.26,3.33,3.75,1.82,0.0657,Calm,Sad
3.96,0.253,3.46,3.78,1.78,0.0681,Calm,Sad
4.04,0.248,3.59,3.76,1.72,0.0678,Calm,Sad
4.04,0.247,3.57,3.77,1.73,0.0676,Calm,Sad
4.05,0.247,3.55,3.82,1.75,0.0609,Calm,Sad
3.99,0.251,3.55,3.78,1.64,0.0608,Calm,Sad
3.87,0.258,3.48,3.76,1.58,0.058,Calm,Sad
3.71,0.269,3.27,3.78,1.53,0.053,Calm,Sad
3.51,0.285,3.41,3.87,1.73,0.0584,Calm,Sad
3.59,0.279,3.39,4.15,1.69,0.0435,Calm,Sad
3.7,0.27,3.32,4.46,1.66,0.0141,Calm,Sad
3.62,0.276,3.22,4.52,1.69,0.00154,Calm,Sad
3.46,0.289,3.12,4.53,1.71,-0.00449,Calm,Sad
3.45,0.29,3.01,4.61,1.68,-0.00209,Calm,Sad
3.57,0.28,3.19,4.64,1.71,0.00477,Calm,Sad
3.64,0.275,3.28,4.62,1.66,0.00525,Calm,Sad
3.7,0.27,3.26,4.62,1.58,0.00159,Calm,Sad
3.67,0.272,3.35,4.59,1.63,0.000851,Calm,Sad
3.67,0.273,3.36,4.55,1.61,0.00243,Calm,Sad
3.63,0.276,3.22,4.34,1.59,0.00187,Calm,Sad
3.38,0.295,3.29,3.85,1.66,0.0195,Calm,Sad
3.3,0.303,3.25,3.52,1.63,0.0502,Calm,Sad
3.32,0.301,3.25,3.47,1.72,0.0604,Calm,Sad
3.27,0.306,3.19,3.26,1.75,0.048,Calm,Sad
3.15,0.318,3.12,2.66,1.78,0.0232,Calm,Sad
2.95,0.339,3.05,2.41,1.71,-0.000965,Calm,Sad
2.66,0.376,3.21,2.75,1.83,-0.0126,Calm,Sad
2.5,0.401,3.41,2.94,1.87,-0.00923,Calm,Sad
2.51,0.398,3.38,3.07,1.83,-0.00251,Calm,Sad
2.5,0.4,3.48,3.18,1.72,-0.00294,Calm,Sad
2.46,0.406,3.92,3.19,1.96,-0.00287,Calm,Sad
2.45,0.409,3.9,3.13,2.12,-0.012,Calm,Sad
2.47,0.405,3.94,3.18,2.17,-0.0583,Calm,Sad
2.48,0.403,3.99,3.28,2.2,-0.1,Calm,Sad
2.49,0.402,4.21,3.3,2.35,-0.117,Calm,Sad
2.69,0.372,4.32,3.97,3.04,-0.0825,Calm,Sad
3.5,0.286,5.11,5.23,4.6,-0.0415,Calm,Sad
4.32,0.232,5.59,6.26,4.75,-0.03,Calm,Sad
4.54,0.22,6.04,7,4.96,-0.0254,Calm,Sad
5.01,0.2,6.15,7.19,5.11,-0.018,Calm,Sad
5.83,0.172,6.36,7.2,5.32,-0.00825,Calm,Sad
6.23,0.161,6.4,7.28,5.35,-0.00465,Calm,Sad
6.45,0.155,6.73,7.36,6.07,-0.00199,Calm,Sad
6.65,0.15,7.26,7.49,6.19,-0.00113,Calm,Sad
7.38,0.135,7.61,7.9,6.24,-0.000034,Calm,Sad
8.05,0.124,7.65,8.06,6.24,0.000852,Calm,Sad
8.3,0.12,7.63,8.07,6.16,0.0013,Calm,Sad
8.32,0.12,7.61,8.03,6.06,0.00145,Calm,Sad
8.31,0.12,7.5,7.88,6.01,0.00155,Calm,Sad
8.31,0.12,7.46,7.73,5.96,0.0016,Calm,Sad
8.29,0.121,7.47,7.7,5.81,0.00171,Calm,Sad
8.28,0.121,7.42,7.9,5.8,0.00197,Calm,Sad
8.3,0.121,7.4,8.21,5.76,0.00216,Calm,Sad
8.28,0.121,7.03,8.33,4.64,0.0022,Calm,Sad
4.52,0.221,3.51,5.11,1.8,0.000754,Calm,Happy
3.9,0.256,3.4,4.61,1.74,0.00506,Calm,Happy
3.29,0.304,3.59,3.77,1.8,0.0221,Calm,Happy
3.24,0.309,3.62,3.41,1.84,0.0251,Calm,Happy
3.05,0.328,3.63,3.44,1.89,0.0142,Calm,Happy
2.8,0.357,3.71,3.37,1.93,0.0122,Calm,Happy
2.89,0.346,3.71,3.2,1.92,0.0174,Calm,Happy
3.13,0.319,3.65,3.08,1.83,0.0139,Calm,Happy
3.22,0.311,3.48,3,1.79,0.00554,Calm,Happy
3.25,0.308,3.5,3.01,1.83,0.0101,Calm,Happy
3.14,0.319,3.5,3.19,1.84,0.0273,Calm,Happy
3,0.333,3.55,3.31,1.92,0.0367,Calm,Happy
2.84,0.352,3.46,3.28,1.96,0.0264,Calm,Happy
2.92,0.343,3.3,3.16,1.9,0.0177,Calm,Happy
3.08,0.325,3.44,3.03,1.85,0.0173,Calm,Happy
3.14,0.318,3.35,3.11,1.93,0.0224,Calm,Happy
3.18,0.314,3.37,3.3,1.91,0.019,Calm,Happy
3.06,0.327,3.36,3.45,2.08,0.0127,Calm,Happy
2.91,0.344,3.47,3.59,2.17,0.00729,Calm,Happy
2.94,0.34,3.54,3.65,2.19,0.00696,Calm,Happy
3.03,0.331,3.55,3.68,2.25,0.0191,Calm,Happy
3.03,0.33,3.51,3.61,2.24,0.0244,Calm,Happy
3.05,0.328,3.31,3.52,2.2,0.023,Calm,Happy
3.04,0.329,4.38,3.52,2.91,0.0297,Calm,Happy
3.46,0.289,4.57,4.07,2.93,0.0188,Calm,Happy
4.23,0.236,4.86,4.95,3.42,0.00161,Calm,Happy
4.41,0.227,5.08,5.36,3.53,0.00247,Calm,Happy
4.73,0.211,5.09,5.43,3.54,-0.00119,Calm,Happy
5.14,0.195,5.1,5.51,3.53,-0.00671,Calm,Happy
5.21,0.192,5.08,5.64,3.52,-0.00927,Calm,Happy
5.25,0.191,5.11,5.72,3.55,-0.00962,Calm,Happy
5.29,0.189,5.12,5.74,3.53,-0.00744,Calm,Happy
5.3,0.189,5.12,5.74,3.55,-0.00703,Calm,Happy
5.3,0.189,5.15,5.75,3.51,-0.0081,Calm,Happy
5.28,0.189,4.71,5.78,3.26,-0.00881,Calm,Happy
5.13,0.195,4.63,5.69,3.22,-0.00987,Calm,Happy
4.91,0.203,3.9,5.27,2.6,-0.012,Calm,Happy
4.84,0.207,3.58,5.09,2.22,-0.0131,Calm,Happy
4.35,0.23,3.61,4.99,2.25,-0.0156,Calm,Happy
3.73,0.268,3.66,4.79,2.2,-0.00402,Calm,Happy
3.38,0.295,3.6,4.49,2.15,0.00768,Calm,Happy
3.03,0.329,3.5,4.26,2.13,0.000648,Calm,Happy
2.79,0.359,3.49,4.1,2.16,0.00161,Calm,Happy
3.02,0.332,3.47,4.09,2.01,0.0169,Calm,Happy
3.14,0.318,3.41,4.1,1.91,0.0394,Calm,Happy
3.26,0.307,3.57,3.94,1.93,0.0497,Calm,Happy
3.45,0.29,3.59,3.66,2.07,0.0503,Calm,Happy
3.48,0.287,3.57,3.5,2,0.0468,Calm,Happy
3.44,0.291,3.53,3.62,1.93,0.0418,Calm,Happy
3.43,0.292,3.41,3.79,1.92,0.036,Calm,Happy
3.41,0.293,3.31,3.84,1.8,0.0323,Calm,Happy
3.39,0.295,3.29,3.82,1.81,0.0336,Calm,Happy
3.37,0.297,3.27,3.92,1.73,0.0284,Calm,Happy
3.2,0.312,3.2,4.07,1.72,0.0174,Calm,Happy
2.97,0.336,3.12,4.08,1.68,0.00465,Calm,Happy
2.97,0.336,3.18,4.07,1.73,-0.0107,Calm,Happy
2.99,0.334,3,4.06,1.67,-0.0333,Calm,Happy
2.83,0.353,2.8,4.1,1.5,-0.0521,Calm,Happy
2.81,0.356,2.79,4.08,1.63,-0.0365,Calm,Happy
3.01,0.333,2.8,3.92,1.65,-0.00382,Calm,Happy
3.06,0.327,2.81,3.82,1.7,0.0164,Calm,Happy
3.04,0.329,2.89,3.86,1.77,0.0277,Calm,Happy
3.07,0.326,3.04,3.84,1.73,0.0193,Calm,Happy
3.19,0.314,3.11,3.65,1.76,0.0046,Calm,Happy
3.26,0.306,3.27,3.59,2.01,-0.00139,Calm,Happy
3.26,0.307,3.31,3.72,2,-0.000881,Calm,Happy
3.12,0.321,3.24,3.8,2.01,0.00444,Calm,Happy
3.02,0.332,3.37,3.77,2.01,0.0115,Calm,Happy
3.17,0.316,3.37,3.65,1.95,0.015,Calm,Happy
3.28,0.305,3.32,3.74,1.99,0.0163,Calm,Happy
3.39,0.295,3.3,3.93,2.12,0.0198,Calm,Happy
3.49,0.287,3.38,4,2.31,0.0195,Calm,Happy
3.57,0.28,3.34,4.03,2.34,0.0188,Calm,Happy
3.61,0.277,3.33,4.08,2.36,0.0223,Calm,Happy
3.61,0.277,3.33,4.11,2.33,0.0254,Calm,Happy
3.6,0.278,3.26,4.06,2.36,0.0242,Calm,Happy
3.63,0.275,3.28,3.99,2.39,0.0249,Calm,Happy
3.69,0.271,3.37,3.98,2.41,0.0284,Calm,Happy
3.72,0.269,3.58,4.08,2.46,0.0288,Calm,Happy
3.69,0.271,3.59,4.27,2.46,0.0181,Calm,Happy
3.48,0.287,3.6,4.31,2.42,-0.00182,Calm,Happy
3.33,0.301,3.67,4.32,2.15,-0.0243,Calm,Happy
3.2,0.312,3.59,4.39,2.09,-0.0426,Calm,Happy
3.16,0.317,3.54,4.4,2.11,-0.044,Calm,Happy
3.15,0.318,3.59,4.4,2.12,-0.027,Calm,Happy
3.11,0.321,3.54,4.39,2.06,-0.0127,Calm,Happy
3.06,0.327,3.54,4.4,1.82,-0.0128,Calm,Happy
2.93,0.341,3.42,4.43,1.81,-0.0123,Calm,Happy
2.8,0.357,3.24,4.44,1.71,-0.0104,Calm,Happy
2.74,0.365,3.05,4.37,1.78,-0.00523,Calm,Happy
2.82,0.355,3.03,4.29,1.85,0.00933,Calm,Happy
3.05,0.328,3.24,4.17,1.88,0.0115,Calm,Happy
3.3,0.303,3.22,4.02,1.92,0.00663,Calm,Happy
3.49,0.287,3.28,3.83,1.82,0.0174,Calm,Happy
3.53,0.283,3.45,3.77,1.69,0.0153,Calm,Happy
3.5,0.286,3.47,3.9,1.71,0.00286,Calm,Happy
3.53,0.283,3.45,4.02,1.77,0.0155,Calm,Happy
3.62,0.276,3.48,4.22,1.91,0.0212,Calm,Happy
3.69,0.271,3.62,4.3,2.05,0.0211,Calm,Happy
3.79,0.264,3.75,4.27,2.06,0.0269,Calm,Happy
3.75,0.267,3.82,4.18,1.98,0.0322,Calm,Happy
3.69,0.271,3.79,4.12,1.95,0.0418,Calm,Happy
3.66,0.273,3.75,4.15,1.91,0.0508,Calm,Happy
3.56,0.281,3.79,4.16,1.86,0.0614,Calm,Happy
3.41,0.293,3.79,4.17,1.88,0.0831,Calm,Happy
3.32,0.301,3.78,4.07,1.92,0.112,Calm,Happy
3.39,0.295,3.76,3.98,1.94,0.0979,Calm,Happy
3.23,0.31,3.64,4.38,2.39,0.000198,Happy,Happy
3.25,0.308,3.03,4.6,2.27,0.00349,Happy,Happy
3.24,0.308,3.15,4.8,3.8,0.00514,Happy,Happy
3.97,0.252,6.24,5.06,5.2,-0.00378,Happy,Happy
5.95,0.168,6.41,6.82,5.22,-0.000896,Happy,Happy
6.85,0.146,6.43,7.73,5.22,0.000621,Happy,Happy
7.04,0.142,6.43,7.97,5.23,0.00117,Happy,Happy
7.06,0.142,6.43,8.02,5.22,0.00119,Happy,Happy
7.07,0.142,6.42,8.05,5.22,0.00114,Happy,Happy
7.07,0.141,6.42,8.06,5.22,0.00132,Happy,Happy
7.07,0.141,6.42,8.06,5.22,0.00141,Happy,Happy
7.07,0.141,6.42,8.07,5.22,0.00125,Happy,Happy
7.07,0.141,6.42,8.07,5.22,0.00111,Happy,Happy
7.07,0.141,6.15,8.06,3.76,0.00108,Happy,Happy
6.96,0.144,4.6,7.97,2.39,0.00143,Happy,Happy
6.33,0.158,3.07,7.41,1.9,0.00271,Happy,Happy
5.17,0.193,2.88,6.38,1.87,0.00631,Happy,Happy
3.98,0.251,3.1,5.62,1.94,0.00642,Happy,Happy
3.56,0.281,3.05,5.48,1.92,0.013,Happy,Happy
3.23,0.31,3.11,5.23,1.9,0.0135,Happy,Happy
3.1,0.323,3.19,4.86,1.97,0.0028,Happy,Happy
3.26,0.306,3.23,4.6,2.06,0.00638,Happy,Happy
3.55,0.282,3.49,4.41,2.04,0.0162,Happy,Happy
3.8,0.263,3.49,4.21,1.96,0.0184,Happy,Happy
3.93,0.254,3.5,4.12,1.93,0.0171,Happy,Happy
3.94,0.254,3.46,4.1,1.99,0.0176,Happy,Happy
3.91,0.256,3.39,4.08,2,0.0187,Happy,Happy
3.85,0.26,3.56,4.09,2.42,0.0196,Happy,Happy
3.87,0.258,3.47,3.91,2.39,0.0195,Happy,Happy
4.11,0.243,3.5,4.03,2.4,0.008,Happy,Happy
4.28,0.233,3.56,4.49,2.4,-0.0014,Happy,Happy
4.36,0.23,3.49,4.91,2.47,-0.00682,Happy,Happy
4.34,0.23,3.52,5.02,2.49,-0.00931,Happy,Happy
4.21,0.238,3.43,5.03,2.49,-0.0129,Happy,Happy
4.05,0.247,3.39,5.1,2.65,-0.018,Happy,Happy
3.95,0.253,3.39,5.14,2.67,-0.023,Happy,Happy
3.93,0.254,3.44,5.14,2.7,-0.0329,Happy,Happy
3.97,0.252,3.49,5.13,2.68,-0.0372,Happy,Happy
3.97,0.252,3.31,5.11,2.41,-0.0386,Happy,Happy
3.77,0.265,3.31,5.13,2.34,-0.0428,Happy,Happy
3.39,0.295,3.28,5.04,2.33,-0.0534,Happy,Happy
3.07,0.326,3.17,4.71,2.36,-0.061,Happy,Happy
2.79,0.359,3.11,4.08,2.2,-0.0713,Happy,Happy
2.55,0.391,3.01,3.76,2.32,-0.123,Happy,Happy
2.54,0.394,3.06,3.7,2.27,-0.132,Happy,Happy
2.36,0.424,3.02,3.34,2.06,-0.162,Happy,Happy
2.23,0.449,3.06,3,2,-0.194,Happy,Happy
2.26,0.443,3,3.16,1.89,-0.165,Happy,Happy
2.24,0.446,2.95,3.25,1.89,-0.225,Happy,Happy
2.27,0.441,2.88,3.15,1.84,-0.343,Happy,Happy
2.19,0.457,2.89,2.99,1.97,-0.334,Happy,Happy
2.09,0.478,2.91,3.26,1.87,-0.267,Happy,Happy
2.2,0.455,2.9,3.52,1.87,-0.124,Happy,Happy
2.35,0.425,2.89,3.54,1.89,-0.0328,Happy,Happy
2.51,0.398,2.87,3.54,1.76,-0.00594,Happy,Happy
2.59,0.386,3.07,3.68,1.78,-0.00623,Happy,Happy
2.67,0.375,3.22,3.79,1.71,-0.00796,Happy,Happy
2.71,0.369,3.25,3.73,1.74,-0.0147,Happy,Happy
2.6,0.385,3.45,3.77,2,-0.0144,Happy,Happy
2.5,0.401,5.29,4.45,3.58,0.0147,Happy,Happy
4.05,0.247,5.36,5.52,3.58,0.0207,Happy,Happy
5.06,0.198,5.35,6.3,3.57,0.0174,Happy,Happy
5.41,0.185,5.35,6.51,3.57,0.017,Happy,Happy
5.53,0.181,5.35,6.53,3.59,0.0159,Happy,Happy
5.55,0.18,5.34,6.55,3.61,0.0141,Happy,Happy
5.56,0.18,5.34,6.56,3.62,0.013,Happy,Happy
5.55,0.18,5.33,6.56,3.62,0.013,Happy,Happy
5.56,0.18,5.34,6.56,3.63,0.014,Happy,Happy
5.58,0.179,5.35,6.56,3.62,0.015,Happy,Happy
5.59,0.179,5.12,6.55,3.01,0.0156,Happy,Happy
5.57,0.18,3.7,6.44,2.19,0.0156,Happy,Happy
5.32,0.188,3.59,5.82,2.21,0.0177,Happy,Happy
4.65,0.215,3.62,4.68,2.23,0.0249,Happy,Happy
3.68,0.272,3.64,4.26,2.21,0.0233,Happy,Happy
3.34,0.3,3.68,4.19,2.16,0.0245,Happy,Happy
3.23,0.31,3.71,3.98,1.97,0.0344,Happy,Happy
3.32,0.301,3.73,3.82,1.99,0.0245,Happy,Happy
3.36,0.298,3.68,3.78,1.97,0.00772,Happy,Happy
3.27,0.305,3.59,3.84,2,-0.00831,Happy,Happy
3.07,0.326,3.58,3.93,1.91,-0.0349,Happy,Happy
3.03,0.33,3.55,4.03,1.89,-0.0358,Happy,Happy
3.1,0.323,3.59,4.16,1.88,-0.0257,Happy,Happy
3.2,0.313,3.51,4.12,1.82,-0.0269,Happy,Happy
3.17,0.315,3.57,4.07,1.8,-0.0341,Happy,Happy
3.18,0.314,3.57,4.08,1.76,-0.0279,Happy,Happy
3.16,0.317,3.51,4.07,1.93,-0.014,Happy,Happy
2.96,0.338,3.49,4.1,2.11,-0.00848,Happy,Happy
2.97,0.336,3.55,4.1,2.13,-0.0172,Happy,Happy
3.24,0.308,3.56,4.09,2.13,-0.0279,Happy,Happy
3.58,0.28,3.58,4.33,2.26,-0.038,Happy,Happy
3.72,0.269,4.54,4.66,3.68,-0.0542,Happy,Happy
4.07,0.246,5.55,5.16,3.78,-0.0593,Happy,Happy
4.79,0.209,5.56,5.78,3.77,-0.0238,Happy,Happy
5.15,0.194,5.56,6.15,3.76,-0.0119,Happy,Happy
5.24,0.191,5.55,6.26,3.77,-0.00949,Happy,Happy
5.25,0.191,5.55,6.25,3.76,-0.01,Happy,Happy
5.25,0.191,5.58,6.26,3.77,-0.0101,Happy,Happy
5.26,0.19,5.57,6.28,3.76,-0.00998,Happy,Happy
5.26,0.19,5.58,6.3,3.78,-0.00927,Happy,Happy
5.25,0.191,5.59,6.3,3.78,-0.00806,Happy,Happy
5.24,0.191,5.6,6.31,3.76,-0.00723,Happy,Happy
5.23,0.191,4.69,6.34,2.16,-0.00509,Happy,Happy
5.09,0.196,3.81,6.3,2.19,-0.00192,Happy,Happy
4.68,0.214,3.98,6.01,2.19,-0.0026,Happy,Happy
4.29,0.233,4.11,5.67,2.25,-0.0115,Happy,Happy
4.28,0.234,4.11,5.55,2.28,-0.0214,Happy,Happy
4.36,0.229,4.13,5.56,2.24,-0.0221,Happy,Happy
2.71,0.369,4.08,3.96,2.13,-0.078,Happy,Sad
2.9,0.344,4.04,3.9,2.18,-0.0798,Happy,Sad
3.27,0.306,4.1,3.86,2.15,-0.0627,Happy,Sad
3.5,0.286,3.93,3.81,2.08,-0.0521,Happy,Sad
3.53,0.283,3.96,3.84,2.03,-0.052,Happy,Sad
3.6,0.278,3.98,3.95,2.11,-0.0454,Happy,Sad
3.73,0.268,3.98,4.06,2.14,-0.036,Happy,Sad
3.78,0.264,3.95,4.09,2.06,-0.0298,Happy,Sad
3.79,0.264,3.89,4.04,2.06,-0.0304,Happy,Sad
3.81,0.263,3.7,4.3,2.02,-0.0339,Happy,Sad
3.87,0.259,3.32,4.58,2.03,-0.024,Happy,Sad
3.99,0.25,3.4,4.59,2.09,-0.0195,Happy,Sad
4.06,0.246,3.57,4.57,2.14,-0.0146,Happy,Sad
4.1,0.244,3.42,4.55,2.17,-0.0141,Happy,Sad
4.06,0.246,3.45,4.5,2.3,-0.0151,Happy,Sad
4.06,0.246,3.45,4.49,2.38,-0.0167,Happy,Sad
4.02,0.249,3.46,4.51,2.38,-0.0168,Happy,Sad
3.96,0.252,3.57,4.47,2.39,-0.00692,Happy,Sad
4.03,0.248,3.67,4.44,2.41,0.000712,Happy,Sad
4.11,0.243,3.68,4.42,2.41,0.00439,Happy,Sad
4.13,0.242,3.7,4.23,2.42,0.00716,Happy,Sad
4.1,0.244,3.61,3.78,2.31,0.0072,Happy,Sad
3.91,0.256,3.46,3.79,2.19,0.00363,Happy,Sad
3.59,0.278,3.28,4.16,2.17,0.0119,Happy,Sad
3.52,0.284,3.28,4.24,2.17,0.0154,Happy,Sad
3.66,0.273,3.26,4.2,2.04,0.00683,Happy,Sad
3.77,0.265,3.38,4.21,1.91,0.000817,Happy,Sad
3.77,0.265,3.38,4.12,2,-0.00757,Happy,Sad
3.72,0.269,3.34,4.05,1.92,-0.0189,Happy,Sad
3.64,0.275,3.37,4.05,1.86,-0.0239,Happy,Sad
3.57,0.28,3.27,4,1.83,-0.0227,Happy,Sad
3.54,0.283,3.25,3.95,1.91,-0.018,Happy,Sad
3.55,0.282,3.24,3.91,1.93,-0.00962,Happy,Sad
3.57,0.28,3.22,3.57,1.93,-0.00468,Happy,Sad
3.58,0.279,3.24,3.19,1.85,-0.0048,Happy,Sad
3.54,0.283,3.26,3.11,1.8,-0.0013,Happy,Sad
3.45,0.29,3.2,3.1,1.81,0.00247,Happy,Sad
3.36,0.298,3.22,3.33,1.85,0.00553,Happy,Sad
3.36,0.298,3,3.85,1.86,0.00905,Happy,Sad
3.45,0.29,2.86,4.09,1.84,0.0155,Happy,Sad
3.55,0.282,2.9,4.11,1.88,0.0199,Happy,Sad
3.56,0.281,2.93,4.09,1.83,0.0258,Happy,Sad
3.45,0.29,2.93,4.09,1.81,0.0294,Happy,Sad
3.37,0.297,3.14,4.2,1.82,0.0304,Happy,Sad
3.4,0.294,3.34,4.24,1.87,0.0369,Happy,Sad
3.6,0.278,3.44,4.22,1.95,0.0502,Happy,Sad
3.82,0.262,3.46,4.22,2.13,0.0609,Happy,Sad
4.02,0.249,3.4,4.19,2.1,0.0672,Happy,Sad
4.11,0.243,3.35,4,1.9,0.0792,Happy,Sad
4.09,0.244,3.32,3.72,1.91,0.0937,Happy,Sad
4.05,0.247,3.33,3.63,1.93,0.102,Happy,Sad
3.98,0.251,3.3,3.69,2.09,0.102,Happy,Sad
3.94,0.254,3.37,3.77,2.13,0.102,Happy,Sad
3.96,0.253,3.39,3.73,2.09,0.082,Happy,Sad
4,0.25,3.33,3.62,2.08,0.0635,Happy,Sad
3.95,0.253,3.46,3.58,2.06,0.056,Happy,Sad
3.77,0.265,3.54,3.67,1.95,0.0573,Happy,Sad
3.47,0.288,3.61,3.78,1.73,0.0604,Happy,Sad
3.09,0.324,3.72,3.75,1.83,0.0503,Happy,Sad
2.92,0.342,3.81,3.62,1.91,0.0161,Happy,Sad
2.86,0.35,3.93,3.54,1.93,-0.00292,Happy,Sad
2.83,0.353,3.98,3.51,1.86,-0.00604,Happy,Sad
2.88,0.347,3.96,3.41,1.68,-0.0175,Happy,Sad
2.91,0.343,3.93,3.31,1.66,-0.0216,Happy,Sad
2.82,0.355,3.92,3.32,1.73,-0.0113,Happy,Sad
2.61,0.383,3.92,3.36,1.87,0.00436,Happy,Sad
2.52,0.397,3.73,3.49,1.89,0.00207,Happy,Sad
2.7,0.37,3.68,3.44,1.89,0.00605,Happy,Sad
2.74,0.365,3.69,3.32,1.97,0.00747,Happy,Sad
2.76,0.362,3.6,3.28,2,0.011,Happy,Sad
2.89,0.345,3.48,3.33,1.98,0.0274,Happy,Sad
3.01,0.332,3.32,3.54,2.16,0.0474,Happy,Sad
2.97,0.337,3.31,3.63,2.29,0.0759,Happy,Sad
2.87,0.349,3.3,3.62,2.34,0.108,Happy,Sad
2.82,0.355,3.28,3.62,2.34,0.135,Happy,Sad
2.82,0.354,3.28,3.63,2.24,0.146,Happy,Sad
2.9,0.345,3.39,3.45,2.18,0.123,Happy,Sad
2.9,0.345,3.27,3.14,2.29,0.0783,Happy,Sad
2.87,0.348,3.29,3.22,2.31,0.0523,Happy,Sad
